id_film_actor,actor_id,film_id,last_update
3160,116,481,2/15/2006 10:05
3161,116,492,2/15/2006 10:05
3162,116,584,2/15/2006 10:05
3163,116,606,2/15/2006 10:05
3164,116,622,2/15/2006 10:05
3165,116,647,2/15/2006 10:05
3166,116,653,2/15/2006 10:05
3167,116,742,2/15/2006 10:05
3168,116,784,2/15/2006 10:05
3169,116,844,2/15/2006 10:05
3170,116,939,2/15/2006 10:05
3171,116,956,2/15/2006 10:05
3172,117,10,2/15/2006 10:05
3173,117,15,2/15/2006 10:05
3174,117,42,2/15/2006 10:05
3175,117,167,2/15/2006 10:05
3176,117,178,2/15/2006 10:05
3177,117,190,2/15/2006 10:05
3178,117,197,2/15/2006 10:05
3179,117,224,2/15/2006 10:05
3180,117,246,2/15/2006 10:05
3181,117,273,2/15/2006 10:05
3182,117,298,2/15/2006 10:05
3183,117,316,2/15/2006 10:05
3184,117,337,2/15/2006 10:05
3185,117,395,2/15/2006 10:05
3186,117,423,2/15/2006 10:05
3187,117,432,2/15/2006 10:05
3188,117,459,2/15/2006 10:05
3189,117,468,2/15/2006 10:05
3190,117,550,2/15/2006 10:05
3191,117,578,2/15/2006 10:05
3192,117,707,2/15/2006 10:05
3193,117,710,2/15/2006 10:05
3194,117,738,2/15/2006 10:05
3195,117,739,2/15/2006 10:05
3196,117,778,2/15/2006 10:05
3197,117,783,2/15/2006 10:05
3198,117,785,2/15/2006 10:05
3199,117,797,2/15/2006 10:05
3200,117,812,2/15/2006 10:05
3201,117,831,2/15/2006 10:05
3202,117,864,2/15/2006 10:05
3203,117,887,2/15/2006 10:05
3204,117,926,2/15/2006 10:05
3205,118,35,2/15/2006 10:05
3206,118,39,2/15/2006 10:05
3207,118,41,2/15/2006 10:05
3208,118,49,2/15/2006 10:05
3209,118,55,2/15/2006 10:05
3210,118,136,2/15/2006 10:05
3211,118,141,2/15/2006 10:05
3212,118,151,2/15/2006 10:05
3213,118,311,2/15/2006 10:05
3214,118,384,2/15/2006 10:05
3215,118,399,2/15/2006 10:05
3216,118,499,2/15/2006 10:05
3217,118,517,2/15/2006 10:05
3218,118,553,2/15/2006 10:05
3219,118,558,2/15/2006 10:05
3220,118,572,2/15/2006 10:05
3221,118,641,2/15/2006 10:05
3222,118,656,2/15/2006 10:05
3223,118,695,2/15/2006 10:05
3224,118,735,2/15/2006 10:05
3225,118,788,2/15/2006 10:05
3226,118,852,2/15/2006 10:05
3227,118,938,2/15/2006 10:05
3228,118,957,2/15/2006 10:05
3229,118,969,2/15/2006 10:05
3230,119,21,2/15/2006 10:05
3231,119,49,2/15/2006 10:05
3232,119,64,2/15/2006 10:05
3233,119,87,2/15/2006 10:05
3234,119,143,2/15/2006 10:05
3235,119,171,2/15/2006 10:05
3236,119,172,2/15/2006 10:05
3237,119,173,2/15/2006 10:05
3238,119,381,2/15/2006 10:05
3239,119,394,2/15/2006 10:05
3240,119,412,2/15/2006 10:05
3241,119,418,2/15/2006 10:05
3242,119,454,2/15/2006 10:05
3243,119,509,2/15/2006 10:05
3244,119,521,2/15/2006 10:05
3245,119,567,2/15/2006 10:05
3246,119,570,2/15/2006 10:05
3247,119,592,2/15/2006 10:05
3248,119,614,2/15/2006 10:05
3249,119,636,2/15/2006 10:05
3250,119,649,2/15/2006 10:05
3251,119,693,2/15/2006 10:05
3252,119,738,2/15/2006 10:05
3253,119,751,2/15/2006 10:05
3254,119,782,2/15/2006 10:05
3255,119,786,2/15/2006 10:05
3256,119,788,2/15/2006 10:05
3257,119,802,2/15/2006 10:05
3258,119,858,2/15/2006 10:05
3259,119,868,2/15/2006 10:05
3260,119,900,2/15/2006 10:05
3261,119,939,2/15/2006 10:05
3262,120,57,2/15/2006 10:05
3263,120,63,2/15/2006 10:05
3264,120,144,2/15/2006 10:05
3265,120,149,2/15/2006 10:05
3266,120,208,2/15/2006 10:05
3267,120,231,2/15/2006 10:05
3268,120,238,2/15/2006 10:05
3269,120,255,2/15/2006 10:05
3270,120,414,2/15/2006 10:05
3271,120,424,2/15/2006 10:05
3272,120,489,2/15/2006 10:05
3273,120,513,2/15/2006 10:05
3274,120,590,2/15/2006 10:05
3275,120,641,2/15/2006 10:05
3276,120,642,2/15/2006 10:05
3277,120,659,2/15/2006 10:05
3278,120,682,2/15/2006 10:05
3279,120,691,2/15/2006 10:05
3280,120,715,2/15/2006 10:05
3281,120,717,2/15/2006 10:05
3282,120,722,2/15/2006 10:05
3283,120,746,2/15/2006 10:05
3284,120,830,2/15/2006 10:05
3285,120,894,2/15/2006 10:05
3286,120,898,2/15/2006 10:05
3287,120,911,2/15/2006 10:05
3288,120,994,2/15/2006 10:05
3289,121,141,2/15/2006 10:05
3290,121,154,2/15/2006 10:05
3291,121,161,2/15/2006 10:05
3292,121,170,2/15/2006 10:05
3293,121,186,2/15/2006 10:05
3294,121,198,2/15/2006 10:05
3295,121,220,2/15/2006 10:05
3296,121,222,2/15/2006 10:05
3297,121,284,2/15/2006 10:05
3298,121,297,2/15/2006 10:05
3299,121,338,2/15/2006 10:05
3300,121,353,2/15/2006 10:05
3301,121,449,2/15/2006 10:05
3302,121,479,2/15/2006 10:05
3303,121,517,2/15/2006 10:05
3304,121,633,2/15/2006 10:05
3305,121,654,2/15/2006 10:05
3306,121,658,2/15/2006 10:05
3307,121,666,2/15/2006 10:05
3308,121,771,2/15/2006 10:05
3309,121,780,2/15/2006 10:05
3310,121,847,2/15/2006 10:05
3311,121,884,2/15/2006 10:05
3312,121,885,2/15/2006 10:05
3313,121,966,2/15/2006 10:05
3314,122,22,2/15/2006 10:05
3315,122,29,2/15/2006 10:05
3316,122,76,2/15/2006 10:05
3317,122,83,2/15/2006 10:05
3318,122,157,2/15/2006 10:05
3319,122,158,2/15/2006 10:05
3320,122,166,2/15/2006 10:05
3321,122,227,2/15/2006 10:05
3322,122,238,2/15/2006 10:05
3323,122,300,2/15/2006 10:05
3324,122,307,2/15/2006 10:05
3325,122,363,2/15/2006 10:05
3326,122,470,2/15/2006 10:05
3327,122,489,2/15/2006 10:05
3328,122,491,2/15/2006 10:05
3329,122,542,2/15/2006 10:05
3330,122,620,2/15/2006 10:05
3331,122,649,2/15/2006 10:05
3332,122,654,2/15/2006 10:05
3333,122,673,2/15/2006 10:05
3334,122,718,2/15/2006 10:05
3335,122,795,2/15/2006 10:05
3336,122,957,2/15/2006 10:05
3337,122,961,2/15/2006 10:05
3338,122,998,2/15/2006 10:05
3339,123,3,2/15/2006 10:05
3340,123,43,2/15/2006 10:05
3341,123,67,2/15/2006 10:05
3342,123,105,2/15/2006 10:05
3343,123,148,2/15/2006 10:05
3344,123,151,2/15/2006 10:05
3345,123,185,2/15/2006 10:05
3346,123,223,2/15/2006 10:05
3347,123,234,2/15/2006 10:05
3348,123,245,2/15/2006 10:05
3349,123,246,2/15/2006 10:05
3350,123,266,2/15/2006 10:05
3351,123,286,2/15/2006 10:05
3352,123,429,2/15/2006 10:05
3353,123,442,2/15/2006 10:05
3354,123,446,2/15/2006 10:05
3355,123,479,2/15/2006 10:05
3356,123,480,2/15/2006 10:05
3357,123,494,2/15/2006 10:05
3358,123,503,2/15/2006 10:05
3359,123,530,2/15/2006 10:05
3360,123,576,2/15/2006 10:05
3361,123,577,2/15/2006 10:05
3362,123,589,2/15/2006 10:05
3363,123,593,2/15/2006 10:05
3364,123,725,2/15/2006 10:05
3365,123,730,2/15/2006 10:05
3366,123,786,2/15/2006 10:05
3367,123,860,2/15/2006 10:05
3368,123,892,2/15/2006 10:05
3369,123,926,2/15/2006 10:05
3370,123,988,2/15/2006 10:05
3371,124,22,2/15/2006 10:05
3372,124,64,2/15/2006 10:05
3373,124,106,2/15/2006 10:05
3374,124,113,2/15/2006 10:05
3375,124,190,2/15/2006 10:05
3376,124,246,2/15/2006 10:05
3377,124,260,2/15/2006 10:05
3378,124,263,2/15/2006 10:05
3379,124,289,2/15/2006 10:05
3380,124,306,2/15/2006 10:05
3381,124,312,2/15/2006 10:05
3382,124,322,2/15/2006 10:05
3383,124,343,2/15/2006 10:05
3384,124,449,2/15/2006 10:05
3385,124,468,2/15/2006 10:05
3386,124,539,2/15/2006 10:05
3387,124,601,2/15/2006 10:05
3388,124,726,2/15/2006 10:05
3389,124,742,2/15/2006 10:05
3390,124,775,2/15/2006 10:05
3391,124,785,2/15/2006 10:05
3392,124,814,2/15/2006 10:05
3393,124,858,2/15/2006 10:05
3394,124,882,2/15/2006 10:05
3395,124,987,2/15/2006 10:05
3396,124,997,2/15/2006 10:05
3397,125,62,2/15/2006 10:05
3398,125,98,2/15/2006 10:05
3399,125,100,2/15/2006 10:05
3400,125,114,2/15/2006 10:05
3401,125,175,2/15/2006 10:05
3402,125,188,2/15/2006 10:05
3403,125,204,2/15/2006 10:05
3404,125,238,2/15/2006 10:05
3405,125,250,2/15/2006 10:05
3406,125,324,2/15/2006 10:05
3407,125,338,2/15/2006 10:05
3408,125,361,2/15/2006 10:05
3409,125,367,2/15/2006 10:05
3410,125,395,2/15/2006 10:05
3411,125,414,2/15/2006 10:05
3412,125,428,2/15/2006 10:05
3413,125,429,2/15/2006 10:05
3414,125,450,2/15/2006 10:05
3415,125,497,2/15/2006 10:05
3416,125,557,2/15/2006 10:05
3417,125,568,2/15/2006 10:05
3418,125,584,2/15/2006 10:05
3419,125,602,2/15/2006 10:05
3420,125,623,2/15/2006 10:05
3421,125,664,2/15/2006 10:05
3422,125,683,2/15/2006 10:05
3423,125,710,2/15/2006 10:05
3424,125,877,2/15/2006 10:05
3425,125,908,2/15/2006 10:05
3426,125,949,2/15/2006 10:05
3427,125,965,2/15/2006 10:05
3428,126,21,2/15/2006 10:05
3429,126,34,2/15/2006 10:05
3430,126,43,2/15/2006 10:05
3431,126,58,2/15/2006 10:05
3432,126,85,2/15/2006 10:05
3433,126,96,2/15/2006 10:05
3434,126,193,2/15/2006 10:05
3435,126,194,2/15/2006 10:05
3436,126,199,2/15/2006 10:05
3437,126,256,2/15/2006 10:05
3438,126,263,2/15/2006 10:05
3439,126,288,2/15/2006 10:05
3440,126,317,2/15/2006 10:05
3441,126,347,2/15/2006 10:05
3442,126,369,2/15/2006 10:05
3443,126,370,2/15/2006 10:05
3444,126,419,2/15/2006 10:05
3445,126,468,2/15/2006 10:05
3446,126,469,2/15/2006 10:05
3447,126,545,2/15/2006 10:05
3448,126,685,2/15/2006 10:05
3449,126,836,2/15/2006 10:05
3450,126,860,2/15/2006 10:05
3451,127,36,2/15/2006 10:05
3452,127,47,2/15/2006 10:05
3453,127,48,2/15/2006 10:05
3454,127,79,2/15/2006 10:05
3455,127,119,2/15/2006 10:05
3456,127,141,2/15/2006 10:05
3457,127,157,2/15/2006 10:05
3458,127,202,2/15/2006 10:05
3459,127,286,2/15/2006 10:05
3460,127,333,2/15/2006 10:05
3461,127,354,2/15/2006 10:05
3462,127,366,2/15/2006 10:05
3463,127,382,2/15/2006 10:05
3464,127,388,2/15/2006 10:05
3465,127,411,2/15/2006 10:05
3466,127,459,2/15/2006 10:05
3467,127,553,2/15/2006 10:05
3468,127,573,2/15/2006 10:05
3469,127,613,2/15/2006 10:05
3470,127,617,2/15/2006 10:05
3471,127,641,2/15/2006 10:05
3472,127,710,2/15/2006 10:05
3473,127,727,2/15/2006 10:05
3474,127,749,2/15/2006 10:05
3475,127,763,2/15/2006 10:05
3476,127,771,2/15/2006 10:05
3477,127,791,2/15/2006 10:05
3478,127,819,2/15/2006 10:05
3479,127,839,2/15/2006 10:05
3480,127,846,2/15/2006 10:05
3481,127,911,2/15/2006 10:05
3482,127,953,2/15/2006 10:05
3483,127,970,2/15/2006 10:05
3484,128,26,2/15/2006 10:05
3485,128,82,2/15/2006 10:05
3486,128,119,2/15/2006 10:05
3487,128,168,2/15/2006 10:05
3488,128,212,2/15/2006 10:05
3489,128,238,2/15/2006 10:05
3490,128,299,2/15/2006 10:05
3491,128,312,2/15/2006 10:05
3492,128,326,2/15/2006 10:05
3493,128,336,2/15/2006 10:05
3494,128,345,2/15/2006 10:05
3495,128,407,2/15/2006 10:05
3496,128,462,2/15/2006 10:05
3497,128,485,2/15/2006 10:05
3498,128,516,2/15/2006 10:05
3499,128,564,2/15/2006 10:05
3500,128,614,2/15/2006 10:05
3501,128,650,2/15/2006 10:05
3502,128,665,2/15/2006 10:05
3503,128,671,2/15/2006 10:05
3504,128,693,2/15/2006 10:05
3505,128,696,2/15/2006 10:05
3506,128,759,2/15/2006 10:05
3507,128,774,2/15/2006 10:05
3508,128,814,2/15/2006 10:05
3509,128,899,2/15/2006 10:05
3510,128,912,2/15/2006 10:05
3511,128,944,2/15/2006 10:05
3512,128,949,2/15/2006 10:05
3513,128,965,2/15/2006 10:05
3514,129,56,2/15/2006 10:05
3515,129,89,2/15/2006 10:05
3516,129,101,2/15/2006 10:05
3517,129,166,2/15/2006 10:05
3518,129,202,2/15/2006 10:05
3519,129,230,2/15/2006 10:05
3520,129,247,2/15/2006 10:05
3521,129,249,2/15/2006 10:05
3522,129,348,2/15/2006 10:05
3523,129,367,2/15/2006 10:05
3524,129,391,2/15/2006 10:05
3525,129,418,2/15/2006 10:05
3526,129,431,2/15/2006 10:05
3527,129,452,2/15/2006 10:05
3528,129,471,2/15/2006 10:05
3529,129,520,2/15/2006 10:05
3530,129,597,2/15/2006 10:05
3531,129,602,2/15/2006 10:05
3532,129,640,2/15/2006 10:05
3533,129,669,2/15/2006 10:05
3534,129,684,2/15/2006 10:05
3535,129,705,2/15/2006 10:05
3536,129,805,2/15/2006 10:05
3537,129,826,2/15/2006 10:05
3538,129,834,2/15/2006 10:05
3539,129,857,2/15/2006 10:05
3540,129,910,2/15/2006 10:05
3541,129,920,2/15/2006 10:05
3542,129,938,2/15/2006 10:05
3543,129,962,2/15/2006 10:05
3544,130,9,2/15/2006 10:05
3545,130,26,2/15/2006 10:05
3546,130,37,2/15/2006 10:05
3547,130,43,2/15/2006 10:05
3548,130,49,2/15/2006 10:05
3549,130,57,2/15/2006 10:05
3550,130,107,2/15/2006 10:05
3551,130,112,2/15/2006 10:05
3552,130,208,2/15/2006 10:05
3553,130,326,2/15/2006 10:05
3554,130,375,2/15/2006 10:05
3555,130,416,2/15/2006 10:05
3556,130,431,2/15/2006 10:05
3557,130,452,2/15/2006 10:05
3558,130,453,2/15/2006 10:05
3559,130,478,2/15/2006 10:05
3560,130,507,2/15/2006 10:05
3561,130,525,2/15/2006 10:05
3562,130,549,2/15/2006 10:05
3563,130,592,2/15/2006 10:05
3564,130,702,2/15/2006 10:05
3565,130,725,2/15/2006 10:05
3566,130,764,2/15/2006 10:05
3567,130,809,2/15/2006 10:05
3568,130,869,2/15/2006 10:05
3569,130,930,2/15/2006 10:05
3570,130,981,2/15/2006 10:05
3571,131,48,2/15/2006 10:05
3572,131,66,2/15/2006 10:05
3573,131,94,2/15/2006 10:05
3574,131,120,2/15/2006 10:05
3575,131,147,2/15/2006 10:05
3576,131,206,2/15/2006 10:05
3577,131,320,2/15/2006 10:05
3578,131,383,2/15/2006 10:05
3579,131,432,2/15/2006 10:05
3580,131,436,2/15/2006 10:05
3581,131,450,2/15/2006 10:05
3582,131,479,2/15/2006 10:05
3583,131,494,2/15/2006 10:05
3584,131,515,2/15/2006 10:05
3585,131,539,2/15/2006 10:05
3586,131,590,2/15/2006 10:05
3587,131,647,2/15/2006 10:05
3588,131,693,2/15/2006 10:05
3589,131,713,2/15/2006 10:05
3590,131,770,2/15/2006 10:05
3591,131,798,2/15/2006 10:05
3592,131,809,2/15/2006 10:05
3593,131,875,2/15/2006 10:05
3594,131,881,2/15/2006 10:05
3595,131,921,2/15/2006 10:05
3596,132,81,2/15/2006 10:05
3597,132,82,2/15/2006 10:05
3598,132,133,2/15/2006 10:05
3599,132,156,2/15/2006 10:05
3600,132,162,2/15/2006 10:05
3601,132,311,2/15/2006 10:05
3602,132,345,2/15/2006 10:05
3603,132,377,2/15/2006 10:05
3604,132,410,2/15/2006 10:05
3605,132,538,2/15/2006 10:05
3606,132,562,2/15/2006 10:05
3607,132,586,2/15/2006 10:05
3608,132,626,2/15/2006 10:05
3609,132,637,2/15/2006 10:05
3610,132,698,2/15/2006 10:05
3611,132,756,2/15/2006 10:05
3612,132,806,2/15/2006 10:05
3613,132,897,2/15/2006 10:05
3614,132,899,2/15/2006 10:05
3615,132,904,2/15/2006 10:05
3616,132,930,2/15/2006 10:05
3617,132,987,2/15/2006 10:05
3618,133,7,2/15/2006 10:05
3619,133,51,2/15/2006 10:05
3620,133,133,2/15/2006 10:05
3621,133,172,2/15/2006 10:05
3622,133,210,2/15/2006 10:05
3623,133,270,2/15/2006 10:05
3624,133,280,2/15/2006 10:05
3625,133,286,2/15/2006 10:05
3626,133,338,2/15/2006 10:05
3627,133,342,2/15/2006 10:05
3628,133,351,2/15/2006 10:05
3629,133,368,2/15/2006 10:05
3630,133,385,2/15/2006 10:05
3631,133,390,2/15/2006 10:05
3632,133,397,2/15/2006 10:05
3633,133,410,2/15/2006 10:05
3634,133,452,2/15/2006 10:05
3635,133,463,2/15/2006 10:05
3636,133,514,2/15/2006 10:05
3637,133,588,2/15/2006 10:05
3638,133,594,2/15/2006 10:05
3639,133,635,2/15/2006 10:05
3640,133,652,2/15/2006 10:05
3641,133,727,2/15/2006 10:05
3642,133,806,2/15/2006 10:05
3643,133,868,2/15/2006 10:05
3644,133,882,2/15/2006 10:05
3645,133,894,2/15/2006 10:05
3646,133,933,2/15/2006 10:05
3647,133,952,2/15/2006 10:05
3648,134,132,2/15/2006 10:05
3649,134,145,2/15/2006 10:05
3650,134,161,2/15/2006 10:05
3651,134,219,2/15/2006 10:05
3652,134,243,2/15/2006 10:05
3653,134,250,2/15/2006 10:05
3654,134,278,2/15/2006 10:05
3655,134,341,2/15/2006 10:05
3656,134,386,2/15/2006 10:05
3657,134,413,2/15/2006 10:05
3658,134,558,2/15/2006 10:05
3659,134,588,2/15/2006 10:05
3660,134,624,2/15/2006 10:05
3661,134,655,2/15/2006 10:05
3662,134,683,2/15/2006 10:05
3663,134,690,2/15/2006 10:05
3664,134,861,2/15/2006 10:05
3665,134,896,2/15/2006 10:05
3666,134,897,2/15/2006 10:05
3667,134,915,2/15/2006 10:05
3668,134,927,2/15/2006 10:05
3669,134,936,2/15/2006 10:05
3670,135,35,2/15/2006 10:05
3671,135,41,2/15/2006 10:05
3672,135,65,2/15/2006 10:05
3673,135,88,2/15/2006 10:05
3674,135,170,2/15/2006 10:05
3675,135,269,2/15/2006 10:05
3676,135,320,2/15/2006 10:05
3677,135,353,2/15/2006 10:05
3678,135,357,2/15/2006 10:05
3679,135,364,2/15/2006 10:05
3680,135,455,2/15/2006 10:05
3681,135,458,2/15/2006 10:05
3682,135,484,2/15/2006 10:05
3683,135,541,2/15/2006 10:05
3684,135,553,2/15/2006 10:05
3685,135,616,2/15/2006 10:05
3686,135,628,2/15/2006 10:05
3687,135,719,2/15/2006 10:05
3688,135,814,2/15/2006 10:05
3689,135,905,2/15/2006 10:05
3690,136,20,2/15/2006 10:05
3691,136,25,2/15/2006 10:05
3692,136,33,2/15/2006 10:05
3693,136,56,2/15/2006 10:05
3694,136,61,2/15/2006 10:05
3695,136,193,2/15/2006 10:05
3696,136,214,2/15/2006 10:05
3697,136,229,2/15/2006 10:05
3698,136,243,2/15/2006 10:05
3699,136,256,2/15/2006 10:05
3700,136,262,2/15/2006 10:05
3701,136,271,2/15/2006 10:05
3702,136,288,2/15/2006 10:05
3703,136,300,2/15/2006 10:05
3704,136,364,2/15/2006 10:05
3705,136,401,2/15/2006 10:05
3706,136,414,2/15/2006 10:05
3707,136,420,2/15/2006 10:05
3708,136,474,2/15/2006 10:05
3709,136,485,2/15/2006 10:05
3710,136,542,2/15/2006 10:05
3711,136,552,2/15/2006 10:05
3712,136,620,2/15/2006 10:05
3713,136,649,2/15/2006 10:05
3714,136,686,2/15/2006 10:05
3715,136,781,2/15/2006 10:05
3716,136,806,2/15/2006 10:05
3717,136,808,2/15/2006 10:05
3718,136,818,2/15/2006 10:05
3719,136,842,2/15/2006 10:05
3720,136,933,2/15/2006 10:05
3721,136,993,2/15/2006 10:05
3722,137,6,2/15/2006 10:05
3723,137,14,2/15/2006 10:05
3724,137,56,2/15/2006 10:05
3725,137,96,2/15/2006 10:05
3726,137,160,2/15/2006 10:05
3727,137,224,2/15/2006 10:05
3728,137,249,2/15/2006 10:05
3729,137,254,2/15/2006 10:05
3730,137,263,2/15/2006 10:05
3731,137,268,2/15/2006 10:05
3732,137,304,2/15/2006 10:05
3733,137,390,2/15/2006 10:05
3734,137,410,2/15/2006 10:05
3735,137,433,2/15/2006 10:05
3736,137,446,2/15/2006 10:05
3737,137,489,2/15/2006 10:05
3738,137,530,2/15/2006 10:05
3739,137,564,2/15/2006 10:05
3740,137,603,2/15/2006 10:05
3741,137,610,2/15/2006 10:05
3742,137,688,2/15/2006 10:05
3743,137,703,2/15/2006 10:05
3744,137,745,2/15/2006 10:05
3745,137,758,2/15/2006 10:05
3746,137,832,2/15/2006 10:05
3747,137,841,2/15/2006 10:05
3748,137,917,2/15/2006 10:05
3749,138,8,2/15/2006 10:05
3750,138,52,2/15/2006 10:05
3751,138,61,2/15/2006 10:05
3752,138,125,2/15/2006 10:05
3753,138,157,2/15/2006 10:05
3754,138,214,2/15/2006 10:05
3755,138,258,2/15/2006 10:05
3756,138,376,2/15/2006 10:05
3757,138,403,2/15/2006 10:05
3758,138,446,2/15/2006 10:05
3759,138,453,2/15/2006 10:05
3760,138,508,2/15/2006 10:05
3761,138,553,2/15/2006 10:05
3762,138,561,2/15/2006 10:05
3763,138,583,2/15/2006 10:05
3764,138,627,2/15/2006 10:05
3765,138,639,2/15/2006 10:05
3766,138,695,2/15/2006 10:05
3767,138,747,2/15/2006 10:05
3768,138,879,2/15/2006 10:05
3769,138,885,2/15/2006 10:05
3770,138,923,2/15/2006 10:05
3771,138,970,2/15/2006 10:05
3772,138,989,2/15/2006 10:05
3773,139,20,2/15/2006 10:05
3774,139,35,2/15/2006 10:05
3775,139,57,2/15/2006 10:05
3776,139,74,2/15/2006 10:05
3777,139,90,2/15/2006 10:05
3778,139,107,2/15/2006 10:05
3779,139,155,2/15/2006 10:05
3780,139,170,2/15/2006 10:05
3781,139,181,2/15/2006 10:05
3782,139,200,2/15/2006 10:05
3783,139,229,2/15/2006 10:05
3784,139,233,2/15/2006 10:05
3785,139,261,2/15/2006 10:05
3786,139,262,2/15/2006 10:05
3787,139,266,2/15/2006 10:05
3788,139,282,2/15/2006 10:05
3789,139,284,2/15/2006 10:05
3790,139,373,2/15/2006 10:05
3791,139,447,2/15/2006 10:05
3792,139,489,2/15/2006 10:05
3793,139,529,2/15/2006 10:05
3794,139,540,2/15/2006 10:05
3795,139,570,2/15/2006 10:05
3796,139,602,2/15/2006 10:05
3797,139,605,2/15/2006 10:05
3798,139,636,2/15/2006 10:05
3799,139,691,2/15/2006 10:05
3800,139,706,2/15/2006 10:05
3801,139,719,2/15/2006 10:05
3802,139,744,2/15/2006 10:05
3803,139,746,2/15/2006 10:05
3804,139,862,2/15/2006 10:05
3805,139,892,2/15/2006 10:05
3806,140,27,2/15/2006 10:05
3807,140,77,2/15/2006 10:05
3808,140,112,2/15/2006 10:05
3809,140,135,2/15/2006 10:05
3810,140,185,2/15/2006 10:05
3811,140,258,2/15/2006 10:05
3812,140,370,2/15/2006 10:05
3813,140,373,2/15/2006 10:05
3814,140,498,2/15/2006 10:05
3815,140,509,2/15/2006 10:05
3816,140,576,2/15/2006 10:05
3817,140,587,2/15/2006 10:05
3818,140,599,2/15/2006 10:05
3819,140,608,2/15/2006 10:05
3820,140,647,2/15/2006 10:05
3821,140,665,2/15/2006 10:05
3822,140,670,2/15/2006 10:05
3823,140,693,2/15/2006 10:05
3824,140,702,2/15/2006 10:05
3825,140,729,2/15/2006 10:05
3826,140,730,2/15/2006 10:05
3827,140,731,2/15/2006 10:05
3828,140,736,2/15/2006 10:05
3829,140,742,2/15/2006 10:05
3830,140,778,2/15/2006 10:05
3831,140,820,2/15/2006 10:05
3832,140,830,2/15/2006 10:05
3833,140,835,2/15/2006 10:05
3834,140,857,2/15/2006 10:05
3835,140,923,2/15/2006 10:05
3836,140,934,2/15/2006 10:05
3837,140,999,2/15/2006 10:05
3838,141,43,2/15/2006 10:05
3839,141,67,2/15/2006 10:05
3840,141,188,2/15/2006 10:05
3841,141,191,2/15/2006 10:05
3842,141,207,2/15/2006 10:05
3843,141,223,2/15/2006 10:05
3844,141,341,2/15/2006 10:05
3845,141,358,2/15/2006 10:05
3846,141,380,2/15/2006 10:05
3847,141,395,2/15/2006 10:05
3848,141,467,2/15/2006 10:05
3849,141,491,2/15/2006 10:05
3850,141,589,2/15/2006 10:05
3851,141,607,2/15/2006 10:05
3852,141,673,2/15/2006 10:05
3853,141,740,2/15/2006 10:05
3854,141,752,2/15/2006 10:05
3855,141,768,2/15/2006 10:05
3856,141,772,2/15/2006 10:05
3857,141,787,2/15/2006 10:05
3858,141,821,2/15/2006 10:05
3859,141,829,2/15/2006 10:05
3860,141,840,2/15/2006 10:05
3861,141,849,2/15/2006 10:05
3862,141,862,2/15/2006 10:05
3863,141,863,2/15/2006 10:05
3864,141,909,2/15/2006 10:05
3865,141,992,2/15/2006 10:05
3866,142,10,2/15/2006 10:05
3867,142,18,2/15/2006 10:05
3868,142,107,2/15/2006 10:05
3869,142,139,2/15/2006 10:05
3870,142,186,2/15/2006 10:05
3871,142,199,2/15/2006 10:05
3872,142,248,2/15/2006 10:05
3873,142,328,2/15/2006 10:05
3874,142,350,2/15/2006 10:05
3875,142,371,2/15/2006 10:05
3876,142,470,2/15/2006 10:05
3877,142,481,2/15/2006 10:05
3878,142,494,2/15/2006 10:05
3879,142,501,2/15/2006 10:05
3880,142,504,2/15/2006 10:05
3881,142,540,2/15/2006 10:05
3882,142,554,2/15/2006 10:05
3883,142,575,2/15/2006 10:05
3884,142,608,2/15/2006 10:05
3885,142,710,2/15/2006 10:05
3886,142,712,2/15/2006 10:05
3887,142,735,2/15/2006 10:05
3888,142,759,2/15/2006 10:05
3889,142,794,2/15/2006 10:05
3890,142,842,2/15/2006 10:05
3891,142,859,2/15/2006 10:05
3892,142,863,2/15/2006 10:05
3893,142,875,2/15/2006 10:05
3894,142,906,2/15/2006 10:05
3895,142,914,2/15/2006 10:05
3896,142,999,2/15/2006 10:05
3897,143,47,2/15/2006 10:05
3898,143,79,2/15/2006 10:05
3899,143,141,2/15/2006 10:05
3900,143,175,2/15/2006 10:05
3901,143,232,2/15/2006 10:05
3902,143,239,2/15/2006 10:05
3903,143,316,2/15/2006 10:05
3904,143,339,2/15/2006 10:05
3905,143,361,2/15/2006 10:05
3906,143,386,2/15/2006 10:05
3907,143,404,2/15/2006 10:05
3908,143,457,2/15/2006 10:05
3909,143,485,2/15/2006 10:05
3910,143,497,2/15/2006 10:05
3911,143,560,2/15/2006 10:05
3912,143,576,2/15/2006 10:05
3913,143,603,2/15/2006 10:05
3914,143,613,2/15/2006 10:05
3915,143,659,2/15/2006 10:05
3916,143,660,2/15/2006 10:05
3917,143,680,2/15/2006 10:05
3918,143,687,2/15/2006 10:05
3919,143,690,2/15/2006 10:05
3920,143,706,2/15/2006 10:05
3921,143,792,2/15/2006 10:05
3922,143,821,2/15/2006 10:05
3923,143,830,2/15/2006 10:05
3924,143,872,2/15/2006 10:05
3925,143,878,2/15/2006 10:05
3926,143,906,2/15/2006 10:05
3927,143,958,2/15/2006 10:05
3928,144,18,2/15/2006 10:05
3929,144,67,2/15/2006 10:05
3930,144,79,2/15/2006 10:05
3931,144,90,2/15/2006 10:05
3932,144,99,2/15/2006 10:05
3933,144,105,2/15/2006 10:05
3934,144,123,2/15/2006 10:05
3935,144,125,2/15/2006 10:05
